field,ai_tool,reviewer_name,job_title,rating,review_title,date,job_category
공공_행정,Monday.com,Sally L.,Senior Marketing Manager,5.0,"""It helps me stay organized""","April 2, 2025",경영/관리
공공_행정,Monday.com,Régis B.,Responsable Marketing,5.0,"""Bon outil de gestion de projet""","January 24, 2025",마케팅/영업
공공_행정,Monday.com,Bishnu A.,Project Engineer,4.0,"""Project Engineer""","July 29, 2025",IT/개발
공공_행정,Monday.com,Kerri J.,Wedding Sales and Event Coordinator,4.0,"""Monday is great!""","July 29, 2025",경영/관리
공공_행정,Monday.com,Aaron B.,Graphic Design Intern,4.0,"""Easy to learn and easily communicative""","July 29, 2025",디자인/UX
공공_행정,Monday.com,"""Monday.com Honest Review""",Verified Reviewer,4.0,"""Monday.com Honest Review""","September 2, 2024",검증된리뷰어
공공_행정,Monday.com,Catalina G.,HR Comms Intern,4.0,"""Powerful application for project management""","March 16, 2025",HR/인사
공공_행정,Monday.com,Sheniga K.,HR,4.0,"""Monday.com review""","October 8, 2025",HR/인사
공공_행정,Monday.com,Diamela R.,Public Relations Manager,5.0,"""Monday.com""","September 6, 2024",경영/관리
공공_행정,Monday.com,Melanie D.,Regional Director,4.0,"""Great tool for certain processes and workflows""","May 9, 2025",IT/개발
공공_행정,Monday.com,Andy C.,Minister of Recreation,4.0,"""Good product but pricing structure not great. ""","January 30, 2025",기타
공공_행정,Monday.com,Greta H.,Project Manager,5.0,"""Best productivity tool for PM work""","August 29, 2024",경영/관리
공공_행정,Monday.com,Stephanie B.,Policy and Education Specialist,4.0,"""Monday boards are helpful ""","July 29, 2025",교육/연구
공공_행정,Monday.com,Rick C.,Owner,4.0,"""Monday - Great for Project Management at a premium price""","June 20, 2024",경영/관리
공공_행정,Monday.com,Mikaela R.,Member Experience Manager,4.0,"""The best part of my Monday is Monday.com!""","July 29, 2025",경영/관리
공공_행정,Monday.com,Natalie J.,Procurement Manager,5.0,"""Monday is the easiest and most efficient work platform!""","January 31, 2025",경영/관리
공공_행정,Monday.com,Elena S.,Creative Director,4.0,"""Love to stay organized""","July 29, 2025",IT/개발
공공_행정,Monday.com,Cameron E.,Chief Operations Officer,4.0,"""Great Task Manager w/ Many Other Capabilities ""","April 16, 2025",경영/관리
공공_행정,Monday.com,Diana C.,Project Manager,4.0,"""Monday.com a new way to help me organize ""","July 30, 2025",경영/관리
공공_행정,Monday.com,Matt G.,Account Executive,5.0,"""Monday.com: Power Productivity ""","October 29, 2025",경영/관리
공공_행정,Monday.com,Landon C.,IT Manager,4.0,"""Monday.com is Solid""","May 2, 2025",IT/개발
공공_행정,Monday.com,Slindner S.,Senior Researcher,5.0,"""Monday.com Simplifies Every Step of Project Management""","November 27, 2024",데이터/분석
공공_행정,Monday.com,Patrice T.,Finace Manager,4.0,"""For Monday?com""","July 23, 2025",경영/관리
공공_행정,Monday.com,Philip S.,Translator,4.0,"""Fantastic flexibility for freelancers""","September 28, 2024",기타
공공_행정,Monday.com,5.0,Verified Reviewer,5.0,"""Fun team project planner""","July 13, 2025",검증된리뷰어
공공_행정,Monday.com,Suman H.,Software Developer,4.0,"""Monday.com: From Interface Design to Cost Effectiveness""","September 17, 2024",IT/개발
공공_행정,Monday.com,Marian V.,Community Manager,5.0,"""Good Experience With The App""","April 4, 2025",IT/개발
공공_행정,Monday.com,Anthony W.,Account manager,5.0,"""Great use of time and money.""","July 29, 2025",경영/관리
공공_행정,Monday.com,Charlie P.,Director,5.0,"""Expensive, but needed!""","October 21, 2024",IT/개발
공공_행정,Monday.com,Chris C.,ecom technical assitant,5.0,"""Does what it says on the tin and more!""","September 19, 2024",IT/개발
공공_행정,Monday.com,Allison G.,Owner,5.0,"""Monday.com Review""","October 17, 2024",경영/관리
공공_행정,Monday.com,Alice S.,Motion Designer,5.0,"""Ajuda na organização de equipas""","August 9, 2024",디자인/UX
공공_행정,Monday.com,Elena M.,Accounting Assistant,5.0,"""Recommend Monday.com""","August 27, 2025",마케팅/영업
공공_행정,Monday.com,Heem P.,Sales Manager,3.0,"""Great project management tool ""","June 15, 2025",경영/관리
공공_행정,Monday.com,Rafaelle C.,Tutor,5.0,"""A visual and efficient tool for organizing project ""","November 25, 2025",기타
공공_행정,Monday.com,Tiziana M.,Project Manager,4.0,"""Easy to Use ""","November 25, 2024",경영/관리
공공_행정,Monday.com,Totiana S.,Donations Manager,5.0,"""A Great Team Communication Tool!""","June 19, 2025",경영/관리
공공_행정,Monday.com,Kibamba V.,Radio Presenter,5.0,"""Monday.com is a game changer""","November 7, 2024",기타
공공_행정,Monday.com,Vanessa G.,CMO,5.0,"""Awesome for startups, and scalable.""","March 19, 2025",기타
공공_행정,Monday.com,Lance L.,Service coordinator,5.0,"""A+++++++++++""","November 12, 2025",경영/관리
공공_행정,Monday.com,Stephanie W.,Kids Director,3.0,"""Monday.com Review""","June 14, 2025",IT/개발
공공_행정,Monday.com,Chelcie K.,Business Manager,4.0,"""Monday.com for projects""","October 11, 2024",경영/관리
공공_행정,Monday.com,Diana G.,Office manager,5.0,"""Great for Organization ""","May 12, 2025",경영/관리
공공_행정,Monday.com,David O.,Media Marketer,5.0,"""Seamlessly manage your most important projects with Monday.com""","December 1, 2024",마케팅/영업
공공_행정,Monday.com,Jessica Z.,Paralegal,5.0,"""Great project management tool with a small learning curve""","July 29, 2025",기타
공공_행정,Monday.com,Phil D.,Technical Manager,4.0,"""Very Happy with Monday""","September 19, 2024",IT/개발
공공_행정,Monday.com,Hannah B.,Senior Art Director,5.0,"""Helpful tools for agencies and companies to organize projects""","October 4, 2024",IT/개발
공공_행정,Monday.com,Tamara K.,"Sr. Manager, Digital Marketing",5.0,"""Couldn't Do My Job Without Monday!""","May 23, 2024",IT/개발
공공_행정,Monday.com,Angie A.,Recruitment Coordinator,5.0,"""Easy flow and bright and beautiful colours""","February 1, 2025",IT/개발
공공_행정,Monday.com,Annie L.,Acc. Manager,4.0,"""A lot of details and options""","October 13, 2024",경영/관리
공공_행정,Monday.com,Ethan C.,Marketing Manager,5.0,"""Monday.com was a Great Purchase""","July 29, 2025",경영/관리
공공_행정,Monday.com,Dave S.,Digital Marketing Manager,5.0,"""The perfect project management tool for implementing lean processes""","August 28, 2024",IT/개발
공공_행정,Monday.com,Baljit K.,Tutor,4.0,"""Good functions for project tracking""","September 17, 2024",기타
공공_행정,Monday.com,Daniella B.,Google Technical Assistant,4.0,"""Monday review""","September 19, 2024",IT/개발
공공_행정,Monday.com,Leslie R.,Executive Director,4.0,"""Uniting Our Team""","March 15, 2025",IT/개발
공공_행정,Monday.com,Crystal P.,Scheduling Coordinator,5.0,"""Monday Work Management Review""","July 29, 2025",경영/관리
공공_행정,Monday.com,Jeff J.,Ceo,3.0,"""Monday for creative teams""","September 9, 2024",경영/관리
공공_행정,Monday.com,Stefano C.,Marketing manager,5.0,"""A powerful Work OS collaborative platform suitable for large teams and enterprises""","December 6, 2024",경영/관리
공공_행정,Monday.com,Beth S.,Ecommerce Ops Manager,4.0,"""Great for team organization needs!""","October 29, 2024",경영/관리
공공_행정,Monday.com,5.0,Verified Reviewer,5.0,"""Très bon outil de gestion de projet""","October 2, 2024",검증된리뷰어
공공_행정,Monday.com,Emily H.,Marketing and technology,5.0,"""Monday works well""","May 30, 2025",마케팅/영업
공공_행정,Monday.com,ALEX L.,CEO,2.0,"""EXPERIENCE CATASTROPHIQUE""","December 26, 2024",경영/관리
공공_행정,Monday.com,Suzanne D.,Suzanne D.,5.0,"""Great project tool""","October 31, 2025",기타
공공_행정,Monday.com,Elijah T.,Clinical Research Coordinator,5.0,"""Monday.com: Essential for productive work flow""","December 4, 2024",데이터/분석
공공_행정,Monday.com,Sam L.,Associate Chiropractor,4.0,"""Great great product""","January 11, 2025",IT/개발
공공_행정,Monday.com,Lauren L.,VP of Development and Marketing,5.0,"""Perfect Non-profit platform!""","August 26, 2024",경영/관리
공공_행정,Monday.com,Nancy V.,Business Analyst,4.0,"""Must use software to manage the tasks and logging time.""","June 18, 2024",데이터/분석
공공_행정,Monday.com,Simonetta R.,Titolare,5.0,"""Programma ottimo per organizzare attività e lavoro in modo ottimale ""","November 24, 2024",IT/개발
공공_행정,Monday.com,Ethan B.,Detailer,4.0,"""Monday review""","July 27, 2025",기타
공공_행정,Monday.com,Jay Harry L.,Branch Manager,4.0,"""Transform Your Team’s Productivity with Monday.com""","May 28, 2024",경영/관리
공공_행정,Monday.com,Daniel T.,IT Engineer,5.0,"""Worth every penny""","April 10, 2025",IT/개발
공공_행정,Monday.com,Thomas W.,COO,4.0,"""Monday.com helped us kickoff our business, but we needed more""","September 28, 2024",경영/관리
공공_행정,Monday.com,Phyllis Wanjiku G.,Data Scientist,4.0,"""Good project management tool with strong visualization""","August 7, 2024",데이터/분석
공공_행정,Monday.com,pierluigi B.,autista,4.0,"""efficiente e intuitivo""","September 29, 2024",기타
공공_행정,Monday.com,Jesus O.,Dueño,5.0,"""Funciona hasta para los empleados de un taller como el mio""","October 14, 2024",기타
공공_행정,Monday.com,Luke B.,Multimedia Journalist,5.0,"""Monday is the best day ""","October 4, 2024",디자인/UX
공공_행정,Monday.com,Morgan S.,co-founder,4.0,"""soon to return costumer""","December 4, 2025",경영/관리
공공_행정,Monday.com,Amile B.,Accounts Assistant,5.0,"""Project Data tracker and recording""","May 12, 2025",마케팅/영업
공공_행정,Monday.com,Naomi N.,Community and Partnerships Manager,4.0,"""Automation magic""","August 6, 2024",IT/개발
공공_행정,Monday.com,Nicky H.,e-commerce account manager,4.0,"""Monday.com Overall good""","November 11, 2024",경영/관리
공공_행정,Monday.com,1.0,Verified Reviewer,1.0,"""Too Hard To Integrate - Juice Not Worth Squeeze""","January 6, 2025",검증된리뷰어
공공_행정,Monday.com,Cameron B.,HR Manager,5.0,"""Highly recommend""","July 29, 2025",경영/관리
공공_행정,Monday.com,5.0,Verified Reviewer,5.0,"""Ready with templates""","September 4, 2025",검증된리뷰어
공공_행정,Monday.com,Anthony M.,Financial Associate,5.0,"""Customer Support""","July 29, 2025",재무/회계
공공_행정,Monday.com,Daria I.,Office Manager,5.0,"""Awesome for staying organized and getting things done""","November 11, 2024",경영/관리
공공_행정,Monday.com,Amos O.,Procurement Manager,5.0,"""Enhanced collaboration and teamwork""","September 10, 2024",경영/관리
공공_행정,Monday.com,Jakub N.,Project Manager,5.0,"""monday.com from typical user pov""","October 23, 2024",경영/관리
공공_행정,Monday.com,Mariia K.,Software Engineer,5.0,"""Great tool for project management and collaboration on tasks or pipelines""","October 30, 2024",IT/개발
공공_행정,Monday.com,Francois C.,CEO,5.0,"""Best project management tool""","October 11, 2024",경영/관리
공공_행정,Monday.com,Hyunjong K.,FSE,4.0,""" Monday.com has made my life much easier and more efficient. It helps team collaborate and manage projects""","October 13, 2024",기타
공공_행정,Monday.com,Sitav E.,Marketing Associate,5.0,"""Incredibly Easy to Learn Systematic Organization""","October 31, 2024",마케팅/영업
공공_행정,Monday.com,Mike T.,Director of Product Training,5.0,"""The one size-fits-them all project management tool.""","December 10, 2024",IT/개발
공공_행정,Monday.com,Aqiral M.,Project Management Solution for Growing,4.0,"""Amazing Collaboration Tool for Organized Teams""","December 5, 2025",기타
공공_행정,Monday.com,Brooke S.,HR Specialist,5.0,"""Great User friendly website!""","July 29, 2025",HR/인사
공공_행정,Monday.com,Jackie D.,Logistics Analyst,3.0,"""For the versatile and tactile user ""","June 10, 2025",데이터/분석
공공_행정,Monday.com,4.0,Verified Reviewer,4.0,""" Flexible, User-Friendly, but Can Be Expensive""","August 21, 2024",검증된리뷰어
공공_행정,Monday.com,Jenny H.,Account Manager,5.0,"""A great software to keep my team organized""","July 19, 2024",경영/관리
공공_행정,Monday.com,Simon F.,Arborist,3.0,"""Not ideal for my business""","December 26, 2024",기타
공공_행정,Monday.com,amit S.,Team Lead,5.0,"""Great for Team Collaboration""","November 9, 2024",경영/관리
공공_행정,Monday.com,Chi T.,Communications,4.0,"""Great for marketing and communications project management ""","October 28, 2024",마케팅/영업
공공_행정,Monday.com,Cassie A.,CRO,4.0,"""Highly recommend ""","November 7, 2024",기타
공공_행정,Monday.com,Robert A.,Founder,5.0,"""Great CRM system for Small Business""","August 27, 2024",경영/관리
공공_행정,Monday.com,Bora H.,Account Manager,4.0,"""Monday.com for Project Managemnt""","September 26, 2024",경영/관리
공공_행정,Monday.com,Amanda G.,Sales and Marketing,5.0,"""One of my all-time favorite tools""","October 4, 2024",마케팅/영업
공공_행정,Monday.com,Moin K.,Talent Acquisition,4.0,"""Versatile Work Operating system ""","October 31, 2024",IT/개발
공공_행정,Monday.com,Benjamin T.,Lead Product Manager,4.0,"""Robust work management platform""","October 22, 2024",경영/관리
공공_행정,Monday.com,4.0,Verified Reviewer,4.0,"""Useful for team""","January 23, 2025",검증된리뷰어
공공_행정,Monday.com,Hannah D.,HR Assistant,5.0,"""Monday.com in the best!""","October 30, 2024",HR/인사
공공_행정,Monday.com,Divine I.,Graphics Designer,5.0,"""Project management made easier with Monday.com""","September 15, 2024",디자인/UX
공공_행정,Monday.com,Mackenzie W.,Office Coordinator,5.0,"""Monday Review Official""","January 15, 2025",경영/관리
공공_행정,Monday.com,Fanne M.,CEO and Publishing Editor,5.0,"""The best platform for project management""","September 2, 2024",IT/개발
공공_행정,Monday.com,4.0,Verified Reviewer,4.0,"""Monday.com making my Mondays better""","December 24, 2024",검증된리뷰어
공공_행정,Monday.com,Aghun G.,System Engineer,5.0,"""Experience of using monday.com""","February 26, 2025",IT/개발
공공_행정,Monday.com,Paulette K.,Credit Risk Analyst,5.0,"""Boost Team Efficiency with Monday.com’s Visual Workflows""","September 11, 2024",IT/개발
공공_행정,Monday.com,Naman P.,business development manager,5.0,"""Use monday.com everyday""","August 29, 2024",경영/관리
공공_행정,Monday.com,Moïse B.,DIRECTEUR COMMERCIAL,5.0,"""Monday est excellent ""","October 6, 2024",기타
공공_행정,Monday.com,henri B.,RH,5.0,"""un gain de temps génial""","March 24, 2025",기타
공공_행정,Monday.com,Josh G.,Director of Operations,5.0,"""Great tool for staying organized""","October 18, 2024",IT/개발
